ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:19:00
終了時刻,2015-10-05,14:19:10
トリガ時刻,2015-10-05,14:19:00
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
15,2015/10/05,14:19:00,028000,+25.4,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
16,2015/10/05,14:19:00,030000,+25.5,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
17,2015/10/05,14:19:00,032000,+25.4,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
18,2015/10/05,14:19:00,034000,+26.1,+102.4,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
19,2015/10/05,14:19:00,036000,+25.2,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
20,2015/10/05,14:19:00,038000,+25.4,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
21,2015/10/05,14:19:00,040000,+25.4,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
22,2015/10/05,14:19:00,042000,+25.3,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
23,2015/10/05,14:19:00,044000,+24.8,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
24,2015/10/05,14:19:00,046000,+25.5,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
25,2015/10/05,14:19:00,048000,+24.9,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
26,2015/10/05,14:19:00,050000,+25.5,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
27,2015/10/05,14:19:00,052000,+25.9,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
28,2015/10/05,14:19:00,054000,+25.6,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
29,2015/10/05,14:19:00,056000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
30,2015/10/05,14:19:00,058000,+25.3,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
31,2015/10/05,14:19:00,060000,+25.6,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
32,2015/10/05,14:19:00,062000,+25.1,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
33,2015/10/05,14:19:00,064000,+25.3,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
34,2015/10/05,14:19:00,066000,+25.5,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
35,2015/10/05,14:19:00,068000,+25.4,+102.5,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
36,2015/10/05,14:19:00,070000,+25.2,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
37,2015/10/05,14:19:00,072000,+25.6,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
38,2015/10/05,14:19:00,074000,+25.5,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
39,2015/10/05,14:19:00,076000,+25.3,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
40,2015/10/05,14:19:00,078000,+25.6,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
41,2015/10/05,14:19:00,080000,+25.3,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
42,2015/10/05,14:19:00,082000,+25.1,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
43,2015/10/05,14:19:00,084000,+25.3,+102.6,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
44,2015/10/05,14:19:00,086000,+25.6,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
45,2015/10/05,14:19:00,088000,+25.8,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
46,2015/10/05,14:19:00,090000,+25.6,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
47,2015/10/05,14:19:00,092000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
48,2015/10/05,14:19:00,094000,+25.4,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
49,2015/10/05,14:19:00,096000,+24.9,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,14:19:00,098000,+25.3,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,14:19:00,100000,+25.2,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,14:19:00,102000,+25.3,+102.1,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,14:19:00,104000,+25.1,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,14:19:00,106000,+25.4,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,14:19:00,108000,+25.1,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:19:00,110000,+25.5,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:19:00,112000,+25.2,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:19:00,114000,+25.6,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:19:00,116000,+25.4,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:19:00,118000,+25.2,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:19:00,120000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:19:00,122000,+25.2,+102.6,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:19:00,124000,+25.3,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:19:00,126000,+25.0,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:19:00,128000,+25.2,+102.4,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:19:00,130000,+25.4,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:19:00,132000,+25.9,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:19:00,134000,+25.6,+102.3,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:19:00,136000,+25.9,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:19:00,138000,+24.9,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:19:00,140000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:19:00,142000,+25.3,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:19:00,144000,+25.1,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:19:00,146000,+25.0,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:19:00,148000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:19:00,150000,+25.4,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:19:00,152000,+25.9,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:19:00,154000,+25.1,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:19:00,156000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:19:00,158000,+24.8,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:19:00,160000,+25.3,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:19:00,162000,+24.8,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:19:00,164000,+25.4,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:19:00,166000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:19:00,168000,+25.8,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:19:00,170000,+25.6,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:19:00,172000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:19:00,174000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:19:00,176000,+25.3,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:19:00,178000,+25.3,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:19:00,180000,+25.4,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:19:00,182000,+24.9,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:19:00,184000,+24.9,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:19:00,186000,+25.4,+102.1,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:19:00,188000,+25.5,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:19:00,190000,+25.6,+102.4,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:19:00,192000,+25.5,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:19:00,194000,+25.4,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:19:00,196000,+25.5,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:19:00,198000,+25.3,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:19:00,200000,+25.4,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:19:00,202000,+25.2,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:19:00,204000,+25.1,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:19:00,206000,+25.2,+102.3,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:19:00,208000,+25.3,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:19:00,210000,+25.4,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:19:00,212000,+25.9,+102.4,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:19:00,214000,+25.3,+102.4,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:19:00,216000,+25.3,+102.5,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:19:00,218000,+25.4,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:19:00,220000,+25.2,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:19:00,222000,+25.1,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:19:00,224000,+25.1,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:19:00,226000,+25.8,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:19:00,228000,+25.4,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:19:00,230000,+25.6,+102.2,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:19:00,232000,+25.6,+102.6,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:19:00,234000,+25.5,+102.4,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:19:00,236000,+25.1,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:19:00,238000,+25.2,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:19:00,240000,+25.3,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:19:00,242000,+25.3,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:19:00,244000,+25.4,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:19:00,246000,+25.1,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:19:00,248000,+25.8,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:19:00,250000,+25.9,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:19:00,252000,+25.4,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:19:00,254000,+25.3,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:19:00,256000,+25.5,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:19:00,258000,+25.4,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:19:00,260000,+25.4,+102.2,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:19:00,262000,+25.1,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:19:00,264000,+25.0,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:19:00,266000,+25.6,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:19:00,268000,+25.4,+102.3,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:19:00,270000,+25.8,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:19:00,272000,+25.8,+102.3,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:19:00,274000,+25.3,+102.3,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:19:00,276000,+25.4,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:19:00,278000,+25.6,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:19:00,280000,+25.0,+102.3,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:19:00,282000,+25.6,+102.4,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:19:00,284000,+25.2,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:19:00,286000,+25.3,+102.3,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:19:00,288000,+25.2,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:19:00,290000,+25.6,+102.5,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:19:00,292000,+25.3,+102.4,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:19:00,294000,+26.1,+102.2,+99.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:19:00,296000,+25.3,+102.3,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:19:00,298000,+25.6,+102.2,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:19:00,300000,+25.2,+102.5,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:19:00,302000,+25.6,+102.2,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:19:00,304000,+24.9,+102.3,+99.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:19:00,306000,+25.4,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:19:00,308000,+25.1,+102.5,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:19:00,310000,+25.6,+102.4,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:19:00,312000,+25.3,+102.5,+99.95,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:19:00,314000,+25.5,+102.3,+99.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:19:00,316000,+25.3,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:19:00,318000,+25.6,+102.3,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:19:00,320000,+25.3,+102.3,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:19:00,322000,+24.9,+102.5,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:19:00,324000,+24.9,+102.3,+99.94,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:19:00,326000,+25.1,+102.2,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:19:00,328000,+25.8,+102.2,+99.94,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:19:00,330000,+25.6,+102.4,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:19:00,332000,+25.6,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:19:00,334000,+25.5,+102.4,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:19:00,336000,+25.3,+102.4,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:19:00,338000,+25.0,+102.3,+99.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:19:00,340000,+25.4,+102.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:19:00,342000,+25.1,+102.3,+99.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:19:00,344000,+25.3,+102.3,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:19:00,346000,+25.5,+102.5,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:19:00,348000,+25.1,+102.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:19:00,350000,+25.2,+102.3,+99.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:19:00,352000,+25.6,+102.2,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:19:00,354000,+25.4,+102.4,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:19:00,356000,+25.3,+102.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:19:00,358000,+25.3,+102.4,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:19:00,360000,+24.6,+102.4,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:19:00,362000,+25.2,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:19:00,364000,+25.3,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:19:00,366000,+25.1,+102.4,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:19:00,368000,+25.3,+102.5,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:19:00,370000,+25.4,+102.3,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:19:00,372000,+25.9,+102.3,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:19:00,374000,+25.4,+102.3,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:19:00,376000,+25.5,+102.4,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:19:00,378000,+25.3,+102.4,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:19:00,380000,+25.2,+102.4,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:19:00,382000,+25.0,+102.5,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:19:00,384000,+25.3,+102.3,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:19:00,386000,+25.4,+102.0,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:19:00,388000,+25.3,+102.3,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:19:00,390000,+25.4,+102.1,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:19:00,392000,+25.4,+102.5,+99.91,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:19:00,394000,+25.6,+102.4,+99.93,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:19:00,396000,+25.3,+102.3,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:19:00,398000,+25.4,+102.4,+99.92,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:19:00,400000,+25.4,+102.3,+99.90,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:19:00,402000,+25.1,+102.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
