ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:32:07
終了時刻,2015-10-05,14:32:13
トリガ時刻,2015-10-05,14:32:08
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
55,2015/10/05,14:32:08,054000,+25.7,+102.2,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:32:08,055000,+25.6,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:32:08,056000,+25.4,+102.4,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:32:08,057000,+25.6,+102.5,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:32:08,058000,+25.3,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:32:08,059000,+25.4,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:32:08,060000,+25.8,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:32:08,061000,+25.3,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:32:08,062000,+24.9,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:32:08,063000,+25.0,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:32:08,064000,+25.5,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:32:08,065000,+25.6,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:32:08,066000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:32:08,067000,+25.3,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:32:08,068000,+25.6,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:32:08,069000,+25.8,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:32:08,070000,+25.3,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:32:08,071000,+25.4,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:32:08,072000,+25.5,+102.3,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:32:08,073000,+25.5,+102.1,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:32:08,074000,+25.7,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:32:08,075000,+26.0,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:32:08,076000,+25.5,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:32:08,077000,+25.5,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:32:08,078000,+25.2,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:32:08,079000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:32:08,080000,+25.7,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:32:08,081000,+25.2,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:32:08,082000,+25.0,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:32:08,083000,+25.5,+102.1,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:32:08,084000,+25.2,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:32:08,085000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:32:08,086000,+25.3,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:32:08,087000,+25.8,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:32:08,088000,+25.4,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:32:08,089000,+25.8,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:32:08,090000,+25.2,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:32:08,091000,+25.7,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:32:08,092000,+26.0,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:32:08,093000,+25.4,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:32:08,094000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:32:08,095000,+25.7,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:32:08,096000,+25.7,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:32:08,097000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:32:08,098000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:32:08,099000,+25.6,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:32:08,100000,+25.2,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:32:08,101000,+25.4,+102.1,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:32:08,102000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:32:08,103000,+25.3,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:32:08,104000,+25.0,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:32:08,105000,+25.1,+102.2,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:32:08,106000,+25.7,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:32:08,107000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:32:08,108000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:32:08,109000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:32:08,110000,+26.0,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:32:08,111000,+25.5,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:32:08,112000,+25.3,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:32:08,113000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:32:08,114000,+25.6,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:32:08,115000,+25.8,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:32:08,116000,+25.6,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:32:08,117000,+25.4,+102.3,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:32:08,118000,+25.1,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:32:08,119000,+25.1,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:32:08,120000,+25.4,+102.3,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:32:08,121000,+25.3,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:32:08,122000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:32:08,123000,+24.8,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:32:08,124000,+25.3,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:32:08,125000,+25.1,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:32:08,126000,+25.6,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:32:08,127000,+25.2,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:32:08,128000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:32:08,129000,+26.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:32:08,130000,+25.6,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:32:08,131000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:32:08,132000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:32:08,133000,+25.9,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:32:08,134000,+25.5,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:32:08,135000,+25.2,+102.1,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:32:08,136000,+25.6,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:32:08,137000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:32:08,138000,+25.2,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:32:08,139000,+25.3,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:32:08,140000,+25.3,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:32:08,141000,+25.6,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:32:08,142000,+25.2,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:32:08,143000,+25.3,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:32:08,144000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:32:08,145000,+25.5,+102.4,+59.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:32:08,146000,+25.4,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:32:08,147000,+25.4,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:32:08,148000,+26.0,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:32:08,149000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:32:08,150000,+25.6,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:32:08,151000,+25.4,+102.1,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:32:08,152000,+25.8,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:32:08,153000,+25.6,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:32:08,154000,+25.5,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:32:08,155000,+25.3,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:32:08,156000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:32:08,157000,+25.6,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:32:08,158000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:32:08,159000,+25.3,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:32:08,160000,+25.1,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:32:08,161000,+25.6,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:32:08,162000,+25.2,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:32:08,163000,+25.2,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:32:08,164000,+25.0,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:32:08,165000,+25.8,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:32:08,166000,+25.3,+102.2,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:32:08,167000,+25.3,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:32:08,168000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:32:08,169000,+25.2,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:32:08,170000,+25.8,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:32:08,171000,+25.7,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:32:08,172000,+25.7,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:32:08,173000,+25.8,+102.1,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:32:08,174000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:32:08,175000,+25.8,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:32:08,176000,+25.7,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:32:08,177000,+25.3,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:32:08,178000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:32:08,179000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:32:08,180000,+25.5,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:32:08,181000,+25.2,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:32:08,182000,+25.3,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:32:08,183000,+25.2,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:32:08,184000,+25.6,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:32:08,185000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:32:08,186000,+24.9,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:32:08,187000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:32:08,188000,+25.2,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:32:08,189000,+25.3,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:32:08,190000,+25.6,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:32:08,191000,+26.0,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:32:08,192000,+25.5,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:32:08,193000,+25.6,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:32:08,194000,+26.0,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:32:08,195000,+25.3,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:32:08,196000,+25.4,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:32:08,197000,+25.6,+102.4,+59.96,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:32:08,198000,+25.7,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:32:08,199000,+25.3,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:32:08,200000,+25.6,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:32:08,201000,+25.1,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
