ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,13:51:27
終了時刻,2015-10-05,13:51:32
トリガ時刻,2015-10-05,13:51:27
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
69,2015/10/05,13:51:27,068000,+25.6,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,13:51:27,069000,+25.4,+102.4,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,13:51:27,070000,+25.5,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,13:51:27,071000,+25.4,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,13:51:27,072000,+25.3,+102.5,+100.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,13:51:27,073000,+25.5,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,13:51:27,074000,+25.2,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,13:51:27,075000,+25.4,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,13:51:27,076000,+25.5,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,13:51:27,077000,+25.3,+102.4,+100.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,13:51:27,078000,+25.3,+102.4,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,13:51:27,079000,+25.3,+102.5,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,13:51:27,080000,+25.3,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,13:51:27,081000,+25.3,+102.2,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,13:51:27,082000,+25.1,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,13:51:27,083000,+25.5,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,13:51:27,084000,+24.8,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,13:51:27,085000,+25.5,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,13:51:27,086000,+25.1,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,13:51:27,087000,+25.4,+102.5,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,13:51:27,088000,+25.2,+102.1,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,13:51:27,089000,+25.9,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,13:51:27,090000,+25.3,+102.3,+100.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,13:51:27,091000,+25.5,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,13:51:27,092000,+25.6,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,13:51:27,093000,+25.2,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,13:51:27,094000,+25.6,+102.4,+100.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,13:51:27,095000,+25.3,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,13:51:27,096000,+25.2,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,13:51:27,097000,+25.5,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,13:51:27,098000,+25.3,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,13:51:27,099000,+25.5,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,13:51:27,100000,+25.2,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,13:51:27,101000,+25.5,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,13:51:27,102000,+25.2,+102.2,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,13:51:27,103000,+25.3,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,13:51:27,104000,+25.1,+102.2,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,13:51:27,105000,+25.3,+102.4,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,13:51:27,106000,+25.2,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,13:51:27,107000,+25.5,+102.2,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,13:51:27,108000,+25.5,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,13:51:27,109000,+25.2,+102.4,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,13:51:27,110000,+25.2,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,13:51:27,111000,+25.3,+102.2,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,13:51:27,112000,+25.8,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,13:51:27,113000,+25.8,+102.5,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,13:51:27,114000,+25.3,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,13:51:27,115000,+25.5,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,13:51:27,116000,+25.2,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,13:51:27,117000,+25.6,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,13:51:27,118000,+25.5,+102.5,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,13:51:27,119000,+25.0,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,13:51:27,120000,+25.2,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,13:51:27,121000,+25.4,+102.2,+100.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,13:51:27,122000,+25.3,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,13:51:27,123000,+25.0,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,13:51:27,124000,+25.2,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,13:51:27,125000,+25.0,+102.4,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,13:51:27,126000,+25.8,+102.2,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,13:51:27,127000,+25.2,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,13:51:27,128000,+25.3,+102.4,+100.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,13:51:27,129000,+25.5,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,13:51:27,130000,+25.3,+102.2,+100.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,13:51:27,131000,+25.5,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,13:51:27,132000,+25.3,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,13:51:27,133000,+25.5,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,13:51:27,134000,+25.3,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,13:51:27,135000,+25.5,+102.5,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,13:51:27,136000,+25.2,+102.1,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,13:51:27,137000,+25.3,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,13:51:27,138000,+25.3,+102.4,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,13:51:27,139000,+25.2,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,13:51:27,140000,+25.5,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,13:51:27,141000,+25.0,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,13:51:27,142000,+25.0,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,13:51:27,143000,+24.9,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,13:51:27,144000,+25.0,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,13:51:27,145000,+25.5,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,13:51:27,146000,+25.3,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,13:51:27,147000,+25.4,+102.1,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,13:51:27,148000,+25.3,+102.1,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,13:51:27,149000,+25.3,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,13:51:27,150000,+25.2,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,13:51:27,151000,+25.3,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,13:51:27,152000,+25.4,+102.1,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,13:51:27,153000,+25.7,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,13:51:27,154000,+25.2,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,13:51:27,155000,+25.2,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,13:51:27,156000,+25.5,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,13:51:27,157000,+25.3,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,13:51:27,158000,+25.2,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,13:51:27,159000,+25.6,+102.1,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,13:51:27,160000,+25.3,+102.2,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,13:51:27,161000,+25.8,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,13:51:27,162000,+24.5,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,13:51:27,163000,+25.3,+102.4,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,13:51:27,164000,+25.2,+102.3,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,13:51:27,165000,+25.3,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,13:51:27,166000,+25.5,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,13:51:27,167000,+25.5,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,13:51:27,168000,+25.5,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,13:51:27,169000,+25.5,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,13:51:27,170000,+25.5,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,13:51:27,171000,+25.7,+102.4,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,13:51:27,172000,+25.5,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,13:51:27,173000,+25.7,+102.3,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,13:51:27,174000,+25.5,+102.4,+100.22,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,13:51:27,175000,+25.4,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,13:51:27,176000,+25.3,+102.4,+100.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,13:51:27,177000,+25.2,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,13:51:27,178000,+25.2,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,13:51:27,179000,+25.3,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,13:51:27,180000,+25.3,+102.2,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,13:51:27,181000,+24.8,+102.2,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,13:51:27,182000,+24.8,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,13:51:27,183000,+25.3,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,13:51:27,184000,+25.2,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,13:51:27,185000,+25.7,+102.5,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,13:51:27,186000,+25.1,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,13:51:27,187000,+25.2,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,13:51:27,188000,+25.2,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,13:51:27,189000,+25.5,+102.3,+100.20,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,13:51:27,190000,+25.6,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,13:51:27,191000,+25.4,+102.1,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,13:51:27,192000,+25.5,+102.5,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,13:51:27,193000,+25.5,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,13:51:27,194000,+25.5,+102.5,+100.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,13:51:27,195000,+25.4,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,13:51:27,196000,+25.2,+102.2,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,13:51:27,197000,+25.2,+102.5,+100.19,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,13:51:27,198000,+25.0,+102.5,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,13:51:27,199000,+24.9,+102.4,+100.18,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,13:51:27,200000,+25.3,+102.3,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,13:51:27,201000,+24.8,+102.4,+100.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
