ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:25:47
終了時刻,2015-10-05,14:25:57
トリガ時刻,2015-10-05,14:25:47
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
44,2015/10/05,14:25:47,086000,+25.4,+101.7,+59.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
45,2015/10/05,14:25:47,088000,+25.3,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
46,2015/10/05,14:25:47,090000,+25.0,+101.9,+59.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
47,2015/10/05,14:25:47,092000,+25.4,+101.5,+59.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
48,2015/10/05,14:25:47,094000,+25.7,+101.9,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
49,2015/10/05,14:25:47,096000,+25.1,+101.6,+59.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,14:25:47,098000,+25.6,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,14:25:47,100000,+25.5,+101.8,+59.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,14:25:47,102000,+26.0,+101.9,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,14:25:47,104000,+25.0,+101.7,+59.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,14:25:47,106000,+25.4,+101.9,+59.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,14:25:47,108000,+25.0,+101.6,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:25:47,110000,+25.2,+101.9,+59.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:25:47,112000,+25.0,+101.6,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:25:47,114000,+25.3,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:25:47,116000,+25.4,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:25:47,118000,+25.7,+102.0,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:25:47,120000,+25.5,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:25:47,122000,+25.3,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:25:47,124000,+26.0,+101.6,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:25:47,126000,+25.5,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:25:47,128000,+25.0,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:25:47,130000,+25.3,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:25:47,132000,+25.4,+101.6,+59.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:25:47,134000,+24.9,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:25:47,136000,+25.3,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:25:47,138000,+25.3,+101.6,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:25:47,140000,+25.7,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:25:47,142000,+25.2,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:25:47,144000,+25.9,+101.6,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:25:47,146000,+25.0,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:25:47,148000,+25.2,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:25:47,150000,+25.3,+101.5,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:25:47,152000,+25.2,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:25:47,154000,+25.0,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:25:47,156000,+25.3,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:25:47,158000,+25.3,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:25:47,160000,+25.4,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:25:47,162000,+24.9,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:25:47,164000,+25.7,+101.7,+59.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:25:47,166000,+25.4,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:25:47,168000,+25.0,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:25:47,170000,+25.4,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:25:47,172000,+25.3,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:25:47,174000,+25.5,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:25:47,176000,+25.0,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:25:47,178000,+25.7,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:25:47,180000,+25.2,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:25:47,182000,+25.5,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:25:47,184000,+25.3,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:25:47,186000,+25.0,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:25:47,188000,+25.0,+101.6,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:25:47,190000,+25.0,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:25:47,192000,+25.6,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:25:47,194000,+25.7,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:25:47,196000,+25.2,+101.8,+59.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:25:47,198000,+26.0,+101.8,+59.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:25:47,200000,+26.0,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:25:47,202000,+25.5,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:25:47,204000,+25.3,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:25:47,206000,+25.2,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:25:47,208000,+25.1,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:25:47,210000,+24.8,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:25:47,212000,+25.5,+101.5,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:25:47,214000,+25.2,+101.6,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:25:47,216000,+25.4,+101.7,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:25:47,218000,+25.3,+101.6,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:25:47,220000,+25.7,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:25:47,222000,+25.4,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:25:47,224000,+25.5,+101.7,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:25:47,226000,+25.2,+101.6,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:25:47,228000,+25.4,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:25:47,230000,+24.6,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:25:47,232000,+25.3,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:25:47,234000,+25.1,+101.6,+59.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:25:47,236000,+25.5,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:25:47,238000,+25.3,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:25:47,240000,+25.4,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:25:47,242000,+25.6,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:25:47,244000,+25.6,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:25:47,246000,+25.7,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:25:47,248000,+25.3,+101.9,+59.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:25:47,250000,+25.3,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:25:47,252000,+25.0,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:25:47,254000,+25.7,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:25:47,256000,+25.2,+101.8,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:25:47,258000,+25.4,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:25:47,260000,+25.4,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:25:47,262000,+25.5,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:25:47,264000,+25.4,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:25:47,266000,+25.2,+101.8,+59.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:25:47,268000,+25.3,+101.7,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:25:47,270000,+25.1,+102.0,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:25:47,272000,+25.0,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:25:47,274000,+25.3,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:25:47,276000,+25.5,+101.7,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:25:47,278000,+25.3,+101.7,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:25:47,280000,+25.5,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:25:47,282000,+25.6,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:25:47,284000,+25.6,+101.6,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:25:47,286000,+25.2,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:25:47,288000,+25.7,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:25:47,290000,+24.7,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:25:47,292000,+25.4,+101.7,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:25:47,294000,+25.3,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:25:47,296000,+25.2,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:25:47,298000,+25.5,+101.8,+59.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:25:47,300000,+25.5,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:25:47,302000,+25.6,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:25:47,304000,+25.4,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:25:47,306000,+25.0,+101.7,+59.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:25:47,308000,+25.0,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:25:47,310000,+25.0,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:25:47,312000,+25.3,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:25:47,314000,+25.4,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:25:47,316000,+25.4,+101.6,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:25:47,318000,+24.9,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:25:47,320000,+25.3,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:25:47,322000,+25.4,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:25:47,324000,+25.3,+101.9,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:25:47,326000,+25.8,+101.6,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:25:47,328000,+24.9,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:25:47,330000,+25.5,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:25:47,332000,+25.3,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:25:47,334000,+25.4,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:25:47,336000,+25.3,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:25:47,338000,+25.5,+101.8,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:25:47,340000,+25.7,+101.7,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:25:47,342000,+25.7,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:25:47,344000,+25.4,+101.8,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:25:47,346000,+25.4,+101.7,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:25:47,348000,+25.0,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:25:47,350000,+25.3,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:25:47,352000,+25.3,+102.0,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:25:47,354000,+25.2,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:25:47,356000,+25.5,+101.7,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:25:47,358000,+25.7,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:25:47,360000,+25.7,+101.7,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:25:47,362000,+25.5,+101.8,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:25:47,364000,+25.9,+101.6,+59.79,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:25:47,366000,+25.2,+101.6,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:25:47,368000,+24.9,+101.5,+59.79,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:25:47,370000,+24.7,+101.9,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:25:47,372000,+25.3,+101.7,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:25:47,374000,+25.5,+101.9,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:25:47,376000,+25.2,+101.7,+59.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:25:47,378000,+25.3,+101.9,+59.79,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:25:47,380000,+26.2,+101.7,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:25:47,382000,+25.7,+101.9,+59.79,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:25:47,384000,+25.4,+101.6,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:25:47,386000,+24.9,+101.7,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:25:47,388000,+25.0,+101.6,+59.82,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:25:47,390000,+25.1,+101.6,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:25:47,392000,+25.1,+101.6,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:25:47,394000,+26.0,+101.9,+59.80,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:25:47,396000,+25.2,+101.5,+59.78,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:25:47,398000,+25.7,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:25:47,400000,+25.3,+101.8,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:25:47,402000,+25.7,+101.6,+59.81,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
