ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:45:59
終了時刻,2015-10-05,14:46:04
トリガ時刻,2015-10-05,14:45:59
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
18,2015/10/05,14:45:59,017000,+25.6,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
19,2015/10/05,14:45:59,018000,+25.8,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
20,2015/10/05,14:45:59,019000,+25.4,+102.2,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
21,2015/10/05,14:45:59,020000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
22,2015/10/05,14:45:59,021000,+25.6,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
23,2015/10/05,14:45:59,022000,+25.1,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
24,2015/10/05,14:45:59,023000,+25.0,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
25,2015/10/05,14:45:59,024000,+25.4,+102.1,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
26,2015/10/05,14:45:59,025000,+25.6,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
27,2015/10/05,14:45:59,026000,+25.6,+102.2,+100.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
28,2015/10/05,14:45:59,027000,+25.5,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
29,2015/10/05,14:45:59,028000,+25.0,+102.5,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
30,2015/10/05,14:45:59,029000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
31,2015/10/05,14:45:59,030000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
32,2015/10/05,14:45:59,031000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
33,2015/10/05,14:45:59,032000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
34,2015/10/05,14:45:59,033000,+25.3,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
35,2015/10/05,14:45:59,034000,+25.6,+102.5,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
36,2015/10/05,14:45:59,035000,+25.9,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
37,2015/10/05,14:45:59,036000,+25.5,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
38,2015/10/05,14:45:59,037000,+26.0,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
39,2015/10/05,14:45:59,038000,+25.8,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
40,2015/10/05,14:45:59,039000,+25.7,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
41,2015/10/05,14:45:59,040000,+25.6,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
42,2015/10/05,14:45:59,041000,+26.0,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
43,2015/10/05,14:45:59,042000,+25.0,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
44,2015/10/05,14:45:59,043000,+25.3,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
45,2015/10/05,14:45:59,044000,+25.9,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
46,2015/10/05,14:45:59,045000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
47,2015/10/05,14:45:59,046000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
48,2015/10/05,14:45:59,047000,+25.3,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
49,2015/10/05,14:45:59,048000,+26.1,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,14:45:59,049000,+25.5,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,14:45:59,050000,+25.3,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,14:45:59,051000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,14:45:59,052000,+25.8,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,14:45:59,053000,+25.6,+102.5,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,14:45:59,054000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:45:59,055000,+25.3,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:45:59,056000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:45:59,057000,+25.9,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:45:59,058000,+25.1,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:45:59,059000,+25.6,+102.4,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:45:59,060000,+25.1,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:45:59,061000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:45:59,062000,+25.0,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:45:59,063000,+25.3,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:45:59,064000,+25.6,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:45:59,065000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:45:59,066000,+25.4,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:45:59,067000,+25.5,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:45:59,068000,+25.5,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:45:59,069000,+25.3,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:45:59,070000,+25.6,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:45:59,071000,+25.5,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:45:59,072000,+25.5,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:45:59,073000,+25.5,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:45:59,074000,+25.6,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:45:59,075000,+25.9,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:45:59,076000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:45:59,077000,+25.4,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:45:59,078000,+25.0,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:45:59,079000,+25.6,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:45:59,080000,+25.2,+102.1,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:45:59,081000,+25.6,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:45:59,082000,+25.2,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:45:59,083000,+25.5,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:45:59,084000,+25.5,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:45:59,085000,+25.5,+102.3,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:45:59,086000,+25.0,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:45:59,087000,+25.3,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:45:59,088000,+25.3,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:45:59,089000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:45:59,090000,+25.3,+102.2,+100.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:45:59,091000,+25.4,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:45:59,092000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:45:59,093000,+25.8,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:45:59,094000,+25.4,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:45:59,095000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:45:59,096000,+25.6,+102.1,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:45:59,097000,+25.6,+102.6,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:45:59,098000,+25.9,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:45:59,099000,+25.6,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:45:59,100000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:45:59,101000,+25.1,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:45:59,102000,+26.0,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:45:59,103000,+25.5,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:45:59,104000,+25.0,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:45:59,105000,+25.6,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:45:59,106000,+25.9,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:45:59,107000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:45:59,108000,+25.5,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:45:59,109000,+25.0,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:45:59,110000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:45:59,111000,+25.6,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:45:59,112000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:45:59,113000,+25.3,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:45:59,114000,+25.9,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:45:59,115000,+25.6,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:45:59,116000,+25.6,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:45:59,117000,+25.7,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:45:59,118000,+25.6,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:45:59,119000,+25.8,+102.0,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:45:59,120000,+26.0,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:45:59,121000,+25.3,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:45:59,122000,+25.3,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:45:59,123000,+25.6,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:45:59,124000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:45:59,125000,+25.3,+102.4,+100.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:45:59,126000,+25.5,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:45:59,127000,+25.1,+102.3,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:45:59,128000,+25.0,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:45:59,129000,+25.2,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:45:59,130000,+25.3,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:45:59,131000,+25.5,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:45:59,132000,+25.3,+102.1,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:45:59,133000,+25.9,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:45:59,134000,+25.5,+102.5,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:45:59,135000,+25.5,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:45:59,136000,+25.3,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:45:59,137000,+26.1,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:45:59,138000,+25.3,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:45:59,139000,+25.6,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:45:59,140000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:45:59,141000,+26.0,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:45:59,142000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:45:59,143000,+25.4,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:45:59,144000,+25.2,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:45:59,145000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:45:59,146000,+26.0,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:45:59,147000,+25.0,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:45:59,148000,+25.1,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:45:59,149000,+25.2,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:45:59,150000,+25.5,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:45:59,151000,+25.5,+102.5,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:45:59,152000,+25.3,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:45:59,153000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:45:59,154000,+25.6,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:45:59,155000,+25.4,+102.3,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:45:59,156000,+25.7,+102.5,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:45:59,157000,+25.7,+102.2,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:45:59,158000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:45:59,159000,+25.5,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:45:59,160000,+25.6,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:45:59,161000,+25.5,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:45:59,162000,+25.4,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:45:59,163000,+25.1,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:45:59,164000,+25.6,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:45:59,165000,+25.2,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:45:59,166000,+25.3,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:45:59,167000,+25.2,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:45:59,168000,+25.6,+102.5,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:45:59,169000,+25.3,+102.3,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:45:59,170000,+25.1,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:45:59,171000,+25.1,+102.5,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:45:59,172000,+26.0,+102.1,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:45:59,173000,+25.6,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:45:59,174000,+25.6,+102.3,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:45:59,175000,+25.1,+102.5,+100.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:45:59,176000,+26.1,+102.3,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:45:59,177000,+25.6,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:45:59,178000,+25.8,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:45:59,179000,+25.6,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:45:59,180000,+25.5,+102.1,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:45:59,181000,+25.6,+102.1,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:45:59,182000,+25.0,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:45:59,183000,+25.3,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:45:59,184000,+25.5,+102.4,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:45:59,185000,+25.3,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:45:59,186000,+25.2,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:45:59,187000,+25.3,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:45:59,188000,+25.3,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:45:59,189000,+25.4,+102.2,+100.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:45:59,190000,+25.3,+102.4,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:45:59,191000,+25.2,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:45:59,192000,+25.6,+102.2,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:45:59,193000,+25.5,+102.3,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:45:59,194000,+25.3,+102.4,+100.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:45:59,195000,+25.7,+102.1,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:45:59,196000,+25.3,+102.3,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:45:59,197000,+25.5,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:45:59,198000,+25.5,+102.4,+100.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:45:59,199000,+26.1,+102.2,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:45:59,200000,+25.6,+102.1,+100.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:45:59,201000,+25.4,+102.4,+100.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
