ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,15:06:19
終了時刻,2015-10-05,15:06:24
トリガ時刻,2015-10-05,15:06:19
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
12,2015/10/05,15:06:19,011000,+25.0,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
13,2015/10/05,15:06:19,012000,+25.3,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
14,2015/10/05,15:06:19,013000,+25.6,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
15,2015/10/05,15:06:19,014000,+25.7,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
16,2015/10/05,15:06:19,015000,+25.3,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
17,2015/10/05,15:06:19,016000,+25.4,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
18,2015/10/05,15:06:19,017000,+25.5,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
19,2015/10/05,15:06:19,018000,+26.0,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
20,2015/10/05,15:06:19,019000,+25.6,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
21,2015/10/05,15:06:19,020000,+25.4,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
22,2015/10/05,15:06:19,021000,+25.4,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
23,2015/10/05,15:06:19,022000,+25.6,+102.1,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
24,2015/10/05,15:06:19,023000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
25,2015/10/05,15:06:19,024000,+25.3,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
26,2015/10/05,15:06:19,025000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
27,2015/10/05,15:06:19,026000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
28,2015/10/05,15:06:19,027000,+25.3,+102.6,+97.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
29,2015/10/05,15:06:19,028000,+25.4,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
30,2015/10/05,15:06:19,029000,+25.6,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
31,2015/10/05,15:06:19,030000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
32,2015/10/05,15:06:19,031000,+25.6,+102.3,+97.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
33,2015/10/05,15:06:19,032000,+25.6,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
34,2015/10/05,15:06:19,033000,+25.6,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
35,2015/10/05,15:06:19,034000,+25.7,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
36,2015/10/05,15:06:19,035000,+25.5,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
37,2015/10/05,15:06:19,036000,+25.9,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
38,2015/10/05,15:06:19,037000,+25.4,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
39,2015/10/05,15:06:19,038000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
40,2015/10/05,15:06:19,039000,+25.7,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
41,2015/10/05,15:06:19,040000,+26.1,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
42,2015/10/05,15:06:19,041000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
43,2015/10/05,15:06:19,042000,+25.3,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
44,2015/10/05,15:06:19,043000,+25.0,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
45,2015/10/05,15:06:19,044000,+25.8,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
46,2015/10/05,15:06:19,045000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
47,2015/10/05,15:06:19,046000,+25.0,+102.4,+97.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
48,2015/10/05,15:06:19,047000,+25.3,+102.2,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
49,2015/10/05,15:06:19,048000,+25.4,+102.4,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,15:06:19,049000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,15:06:19,050000,+25.0,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,15:06:19,051000,+25.5,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,15:06:19,052000,+25.3,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,15:06:19,053000,+25.4,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,15:06:19,054000,+25.5,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,15:06:19,055000,+25.8,+102.2,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,15:06:19,056000,+25.3,+102.2,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,15:06:19,057000,+25.8,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,15:06:19,058000,+25.8,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,15:06:19,059000,+25.6,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,15:06:19,060000,+25.7,+102.1,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,15:06:19,061000,+25.1,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,15:06:19,062000,+25.4,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,15:06:19,063000,+25.3,+102.5,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,15:06:19,064000,+25.6,+102.1,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,15:06:19,065000,+25.5,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,15:06:19,066000,+25.6,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,15:06:19,067000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,15:06:19,068000,+25.0,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,15:06:19,069000,+25.0,+102.4,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,15:06:19,070000,+25.0,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,15:06:19,071000,+26.0,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,15:06:19,072000,+25.6,+102.1,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,15:06:19,073000,+25.4,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,15:06:19,074000,+25.2,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,15:06:19,075000,+26.1,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,15:06:19,076000,+25.5,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,15:06:19,077000,+25.5,+102.4,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,15:06:19,078000,+25.3,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,15:06:19,079000,+26.0,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,15:06:19,080000,+25.6,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,15:06:19,081000,+25.6,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,15:06:19,082000,+25.6,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,15:06:19,083000,+25.5,+102.5,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,15:06:19,084000,+25.6,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,15:06:19,085000,+25.3,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,15:06:19,086000,+25.0,+102.3,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,15:06:19,087000,+25.4,+102.4,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,15:06:19,088000,+25.4,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,15:06:19,089000,+25.2,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,15:06:19,090000,+25.4,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,15:06:19,091000,+25.3,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,15:06:19,092000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,15:06:19,093000,+25.6,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,15:06:19,094000,+25.6,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,15:06:19,095000,+25.4,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,15:06:19,096000,+25.4,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,15:06:19,097000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,15:06:19,098000,+26.1,+102.2,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,15:06:19,099000,+25.6,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,15:06:19,100000,+25.5,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,15:06:19,101000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,15:06:19,102000,+26.0,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,15:06:19,103000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,15:06:19,104000,+25.1,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,15:06:19,105000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,15:06:19,106000,+25.9,+102.5,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,15:06:19,107000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,15:06:19,108000,+25.0,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,15:06:19,109000,+25.1,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,15:06:19,110000,+25.4,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,15:06:19,111000,+25.4,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,15:06:19,112000,+25.5,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,15:06:19,113000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,15:06:19,114000,+25.5,+102.1,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,15:06:19,115000,+25.6,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,15:06:19,116000,+25.6,+102.5,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,15:06:19,117000,+25.8,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,15:06:19,118000,+25.6,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,15:06:19,119000,+25.6,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,15:06:19,120000,+25.6,+102.4,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,15:06:19,121000,+25.6,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,15:06:19,122000,+25.6,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,15:06:19,123000,+25.6,+102.1,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,15:06:19,124000,+25.5,+102.4,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,15:06:19,125000,+25.5,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,15:06:19,126000,+25.3,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,15:06:19,127000,+25.2,+102.1,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,15:06:19,128000,+25.1,+102.4,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,15:06:19,129000,+25.4,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,15:06:19,130000,+25.6,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,15:06:19,131000,+25.2,+102.2,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,15:06:19,132000,+25.4,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,15:06:19,133000,+26.4,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,15:06:19,134000,+25.3,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,15:06:19,135000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,15:06:19,136000,+25.6,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,15:06:19,137000,+26.1,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,15:06:19,138000,+25.8,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,15:06:19,139000,+25.3,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,15:06:19,140000,+25.6,+102.6,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,15:06:19,141000,+25.7,+102.2,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,15:06:19,142000,+25.9,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,15:06:19,143000,+25.1,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,15:06:19,144000,+25.4,+102.4,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,15:06:19,145000,+25.3,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,15:06:19,146000,+25.4,+102.3,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,15:06:19,147000,+25.1,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,15:06:19,148000,+25.5,+102.2,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,15:06:19,149000,+25.3,+102.5,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,15:06:19,150000,+25.8,+102.4,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,15:06:19,151000,+25.6,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,15:06:19,152000,+25.5,+102.3,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,15:06:19,153000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,15:06:19,154000,+25.8,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,15:06:19,155000,+25.8,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,15:06:19,156000,+25.6,+102.5,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,15:06:19,157000,+25.6,+102.5,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,15:06:19,158000,+25.8,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,15:06:19,159000,+25.5,+102.3,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,15:06:19,160000,+25.9,+102.6,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,15:06:19,161000,+25.6,+102.1,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,15:06:19,162000,+25.3,+102.1,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,15:06:19,163000,+25.3,+102.4,+97.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,15:06:19,164000,+25.6,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,15:06:19,165000,+25.3,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,15:06:19,166000,+24.9,+102.1,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,15:06:19,167000,+25.3,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,15:06:19,168000,+25.9,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,15:06:19,169000,+25.3,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,15:06:19,170000,+24.9,+102.2,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,15:06:19,171000,+24.6,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,15:06:19,172000,+25.8,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,15:06:19,173000,+25.6,+102.2,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,15:06:19,174000,+25.4,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,15:06:19,175000,+25.4,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,15:06:19,176000,+25.8,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,15:06:19,177000,+25.3,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,15:06:19,178000,+25.9,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,15:06:19,179000,+25.4,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,15:06:19,180000,+25.5,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,15:06:19,181000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,15:06:19,182000,+25.5,+102.3,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,15:06:19,183000,+25.3,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,15:06:19,184000,+25.6,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,15:06:19,185000,+25.6,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,15:06:19,186000,+25.4,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,15:06:19,187000,+25.9,+102.2,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,15:06:19,188000,+25.3,+102.4,+97.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,15:06:19,189000,+25.3,+102.4,+97.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,15:06:19,190000,+25.4,+102.5,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,15:06:19,191000,+25.5,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,15:06:19,192000,+25.6,+102.4,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,15:06:19,193000,+25.6,+102.3,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,15:06:19,194000,+25.8,+102.4,+97.17,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,15:06:19,195000,+26.2,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,15:06:19,196000,+25.7,+102.3,+97.15,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,15:06:19,197000,+25.3,+102.2,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,15:06:19,198000,+25.7,+102.4,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,15:06:19,199000,+25.8,+102.5,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,15:06:19,200000,+25.4,+102.3,+97.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,15:06:19,201000,+25.3,+102.1,+97.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
