ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,15:06:01
終了時刻,2015-10-05,15:06:06
トリガ時刻,2015-10-05,15:06:01
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
102,2015/10/05,15:06:01,101000,+25.9,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,15:06:01,102000,+25.3,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,15:06:01,103000,+25.4,+102.2,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,15:06:01,104000,+25.3,+102.5,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,15:06:01,105000,+25.6,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,15:06:01,106000,+25.6,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,15:06:01,107000,+25.3,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,15:06:01,108000,+26.0,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,15:06:01,109000,+25.8,+102.3,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,15:06:01,110000,+25.6,+102.5,+97.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,15:06:01,111000,+25.3,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,15:06:01,112000,+25.6,+102.6,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,15:06:01,113000,+26.2,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,15:06:01,114000,+25.6,+102.2,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,15:06:01,115000,+25.0,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,15:06:01,116000,+25.0,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,15:06:01,117000,+25.5,+102.3,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,15:06:01,118000,+25.2,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,15:06:01,119000,+25.0,+102.6,+97.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,15:06:01,120000,+25.3,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,15:06:01,121000,+25.5,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,15:06:01,122000,+25.1,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,15:06:01,123000,+25.6,+102.5,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,15:06:01,124000,+25.8,+102.6,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,15:06:01,125000,+25.4,+102.4,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,15:06:01,126000,+25.7,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,15:06:01,127000,+25.8,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,15:06:01,128000,+26.0,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,15:06:01,129000,+25.7,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,15:06:01,130000,+25.8,+102.3,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,15:06:01,131000,+25.5,+102.3,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,15:06:01,132000,+25.6,+102.6,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,15:06:01,133000,+25.4,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,15:06:01,134000,+25.1,+102.4,+97.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,15:06:01,135000,+25.4,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,15:06:01,136000,+25.5,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,15:06:01,137000,+25.5,+102.7,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,15:06:01,138000,+25.3,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,15:06:01,139000,+25.4,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,15:06:01,140000,+25.4,+102.5,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,15:06:01,141000,+25.6,+102.5,+97.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,15:06:01,142000,+25.3,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,15:06:01,143000,+25.7,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,15:06:01,144000,+25.6,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,15:06:01,145000,+25.6,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,15:06:01,146000,+25.3,+102.5,+97.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,15:06:01,147000,+25.9,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,15:06:01,148000,+25.9,+102.4,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,15:06:01,149000,+25.9,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,15:06:01,150000,+25.3,+102.6,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,15:06:01,151000,+25.6,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,15:06:01,152000,+25.8,+102.4,+97.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,15:06:01,153000,+25.6,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,15:06:01,154000,+25.3,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,15:06:01,155000,+25.4,+102.6,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,15:06:01,156000,+25.6,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,15:06:01,157000,+25.4,+102.4,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,15:06:01,158000,+25.0,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,15:06:01,159000,+25.4,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,15:06:01,160000,+25.6,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,15:06:01,161000,+25.8,+102.4,+97.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,15:06:01,162000,+25.4,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,15:06:01,163000,+26.0,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,15:06:01,164000,+25.8,+102.3,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,15:06:01,165000,+25.3,+102.4,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,15:06:01,166000,+25.8,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,15:06:01,167000,+26.0,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,15:06:01,168000,+26.2,+102.3,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,15:06:01,169000,+25.6,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,15:06:01,170000,+25.4,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,15:06:01,171000,+25.8,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,15:06:01,172000,+25.7,+102.3,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,15:06:01,173000,+25.2,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,15:06:01,174000,+25.3,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,15:06:01,175000,+25.5,+102.5,+97.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,15:06:01,176000,+25.0,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,15:06:01,177000,+25.3,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,15:06:01,178000,+25.2,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,15:06:01,179000,+25.4,+102.6,+97.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,15:06:01,180000,+25.5,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,15:06:01,181000,+25.1,+102.4,+97.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,15:06:01,182000,+25.3,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,15:06:01,183000,+25.4,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,15:06:01,184000,+25.6,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,15:06:01,185000,+25.3,+102.4,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,15:06:01,186000,+25.8,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,15:06:01,187000,+25.3,+102.5,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,15:06:01,188000,+25.8,+102.6,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,15:06:01,189000,+25.0,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,15:06:01,190000,+25.8,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,15:06:01,191000,+25.5,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,15:06:01,192000,+25.7,+102.5,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,15:06:01,193000,+25.6,+102.6,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,15:06:01,194000,+25.4,+102.4,+97.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,15:06:01,195000,+25.2,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,15:06:01,196000,+24.8,+102.6,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,15:06:01,197000,+25.3,+102.5,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,15:06:01,198000,+25.6,+102.5,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,15:06:01,199000,+25.3,+102.4,+97.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,15:06:01,200000,+25.3,+102.5,+97.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,15:06:01,201000,+25.4,+102.4,+97.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
