ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:08:34
終了時刻,2015-10-05,14:08:44
トリガ時刻,2015-10-05,14:08:34
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
65,2015/10/05,14:08:34,128000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:08:34,130000,+25.3,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:08:34,132000,+25.1,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:08:34,134000,+25.0,+101.0,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:08:34,136000,+25.5,+101.3,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:08:34,138000,+25.4,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:08:34,140000,+25.0,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:08:34,142000,+25.4,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:08:34,144000,+24.8,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:08:34,146000,+26.2,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:08:34,148000,+25.1,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:08:34,150000,+25.3,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:08:34,152000,+25.0,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:08:34,154000,+25.5,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:08:34,156000,+25.0,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:08:34,158000,+25.2,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:08:34,160000,+24.9,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:08:34,162000,+25.3,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:08:34,164000,+25.3,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:08:34,166000,+25.4,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:08:34,168000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:08:34,170000,+25.0,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:08:34,172000,+24.6,+100.9,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:08:34,174000,+24.9,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:08:34,176000,+24.9,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:08:34,178000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:08:34,180000,+25.0,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:08:34,182000,+25.6,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:08:34,184000,+25.3,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:08:34,186000,+25.3,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:08:34,188000,+25.3,+101.0,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:08:34,190000,+25.2,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:08:34,192000,+25.0,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:08:34,194000,+25.3,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:08:34,196000,+25.5,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:08:34,198000,+24.8,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:08:34,200000,+25.1,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:08:34,202000,+24.8,+100.9,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:08:34,204000,+26.0,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:08:34,206000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:08:34,208000,+25.5,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:08:34,210000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:08:34,212000,+25.4,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:08:34,214000,+25.1,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:08:34,216000,+25.1,+101.0,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:08:34,218000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:08:34,220000,+25.5,+101.1,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:08:34,222000,+25.2,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:08:34,224000,+25.5,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:08:34,226000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:08:34,228000,+25.3,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:08:34,230000,+25.5,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:08:34,232000,+25.5,+101.2,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:08:34,234000,+25.3,+100.9,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:08:34,236000,+25.1,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:08:34,238000,+25.0,+100.9,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:08:34,240000,+25.0,+101.3,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:08:34,242000,+25.3,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:08:34,244000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:08:34,246000,+25.5,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:08:34,248000,+25.0,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:08:34,250000,+25.5,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:08:34,252000,+25.0,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:08:34,254000,+25.9,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:08:34,256000,+25.0,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:08:34,258000,+25.5,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:08:34,260000,+25.0,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:08:34,262000,+25.0,+101.2,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:08:34,264000,+25.5,+101.0,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:08:34,266000,+25.1,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:08:34,268000,+25.4,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:08:34,270000,+25.4,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:08:34,272000,+25.0,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:08:34,274000,+25.0,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:08:34,276000,+25.0,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:08:34,278000,+25.1,+101.1,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:08:34,280000,+25.5,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:08:34,282000,+25.2,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:08:34,284000,+25.3,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:08:34,286000,+25.7,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:08:34,288000,+25.5,+101.0,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:08:34,290000,+25.1,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:08:34,292000,+25.2,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:08:34,294000,+25.0,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:08:34,296000,+25.1,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:08:34,298000,+25.4,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:08:34,300000,+25.3,+101.2,+99.83,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:08:34,302000,+25.3,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:08:34,304000,+25.7,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:08:34,306000,+25.0,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:08:34,308000,+25.9,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:08:34,310000,+25.0,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:08:34,312000,+25.3,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:08:34,314000,+24.9,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:08:34,316000,+25.1,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:08:34,318000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:08:34,320000,+25.1,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:08:34,322000,+25.1,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:08:34,324000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:08:34,326000,+25.3,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:08:34,328000,+25.3,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:08:34,330000,+25.3,+101.2,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:08:34,332000,+25.3,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:08:34,334000,+25.3,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:08:34,336000,+25.3,+101.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:08:34,338000,+25.2,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:08:34,340000,+25.0,+101.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:08:34,342000,+25.0,+101.0,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:08:34,344000,+25.5,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:08:34,346000,+25.3,+101.0,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:08:34,348000,+25.5,+101.4,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:08:34,350000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:08:34,352000,+25.2,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:08:34,354000,+25.6,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:08:34,356000,+24.8,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:08:34,358000,+25.6,+101.0,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:08:34,360000,+25.1,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:08:34,362000,+25.7,+101.2,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:08:34,364000,+25.1,+101.1,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:08:34,366000,+25.5,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:08:34,368000,+25.3,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:08:34,370000,+25.2,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:08:34,372000,+25.3,+101.1,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:08:34,374000,+25.1,+101.0,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:08:34,376000,+24.9,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:08:34,378000,+25.2,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:08:34,380000,+25.1,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:08:34,382000,+25.5,+101.1,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:08:34,384000,+25.6,+101.2,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:08:34,386000,+25.5,+101.0,+99.88,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:08:34,388000,+25.3,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:08:34,390000,+25.1,+101.1,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:08:34,392000,+25.2,+101.2,+99.86,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:08:34,394000,+25.1,+101.2,+99.89,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:08:34,396000,+24.5,+100.9,+99.85,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:08:34,398000,+25.0,+101.2,+99.84,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:08:34,400000,+24.8,+101.1,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:08:34,402000,+25.4,+100.9,+99.87,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
