ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:52:02
終了時刻,2015-10-05,14:52:07
トリガ時刻,2015-10-05,14:52:02
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
49,2015/10/05,14:52:02,048000,+25.9,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,14:52:02,049000,+25.5,+102.1,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,14:52:02,050000,+25.7,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,14:52:02,051000,+25.9,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,14:52:02,052000,+26.2,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,14:52:02,053000,+25.7,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,14:52:02,054000,+25.3,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:52:02,055000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:52:02,056000,+26.0,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:52:02,057000,+25.2,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:52:02,058000,+25.4,+102.5,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:52:02,059000,+25.2,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:52:02,060000,+25.9,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:52:02,061000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:52:02,062000,+25.2,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:52:02,063000,+25.2,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:52:02,064000,+25.7,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:52:02,065000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:52:02,066000,+25.3,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:52:02,067000,+25.7,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:52:02,068000,+25.9,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:52:02,069000,+25.6,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:52:02,070000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:52:02,071000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:52:02,072000,+26.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:52:02,073000,+25.9,+102.5,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:52:02,074000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:52:02,075000,+25.2,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:52:02,076000,+25.8,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:52:02,077000,+25.5,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:52:02,078000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:52:02,079000,+25.4,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:52:02,080000,+25.8,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:52:02,081000,+25.1,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:52:02,082000,+25.1,+102.5,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:52:02,083000,+25.1,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:52:02,084000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:52:02,085000,+25.7,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:52:02,086000,+25.2,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:52:02,087000,+25.0,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:52:02,088000,+25.7,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:52:02,089000,+25.9,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:52:02,090000,+25.5,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:52:02,091000,+25.7,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:52:02,092000,+25.4,+102.4,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:52:02,093000,+26.2,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:52:02,094000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:52:02,095000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:52:02,096000,+25.4,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:52:02,097000,+25.9,+102.5,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:52:02,098000,+25.2,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:52:02,099000,+26.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:52:02,100000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:52:02,101000,+25.1,+102.6,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:52:02,102000,+25.5,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:52:02,103000,+25.2,+102.1,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:52:02,104000,+25.6,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:52:02,105000,+25.2,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:52:02,106000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:52:02,107000,+25.5,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:52:02,108000,+25.8,+102.5,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:52:02,109000,+25.5,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:52:02,110000,+25.8,+102.5,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:52:02,111000,+25.8,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:52:02,112000,+25.8,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:52:02,113000,+26.0,+102.4,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:52:02,114000,+25.5,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:52:02,115000,+26.1,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:52:02,116000,+25.6,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:52:02,117000,+25.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:52:02,118000,+25.2,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:52:02,119000,+26.0,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:52:02,120000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:52:02,121000,+25.8,+102.3,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:52:02,122000,+25.1,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:52:02,123000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:52:02,124000,+25.6,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:52:02,125000,+25.5,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:52:02,126000,+25.4,+102.4,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:52:02,127000,+26.1,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:52:02,128000,+25.7,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:52:02,129000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:52:02,130000,+25.6,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:52:02,131000,+26.1,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:52:02,132000,+25.9,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:52:02,133000,+25.4,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:52:02,134000,+26.0,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:52:02,135000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:52:02,136000,+26.0,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:52:02,137000,+24.9,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:52:02,138000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:52:02,139000,+25.5,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:52:02,140000,+25.3,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:52:02,141000,+25.2,+102.2,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:52:02,142000,+25.4,+102.5,+59.97,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:52:02,143000,+25.6,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:52:02,144000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:52:02,145000,+25.3,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:52:02,146000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:52:02,147000,+25.9,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:52:02,148000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:52:02,149000,+25.4,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:52:02,150000,+25.4,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:52:02,151000,+25.7,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:52:02,152000,+25.9,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:52:02,153000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:52:02,154000,+25.6,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:52:02,155000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:52:02,156000,+25.4,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:52:02,157000,+25.3,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:52:02,158000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:52:02,159000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:52:02,160000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:52:02,161000,+25.5,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:52:02,162000,+25.1,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:52:02,163000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:52:02,164000,+25.5,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:52:02,165000,+25.4,+102.1,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:52:02,166000,+25.6,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:52:02,167000,+25.9,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:52:02,168000,+25.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:52:02,169000,+25.7,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:52:02,170000,+25.4,+102.6,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:52:02,171000,+25.5,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:52:02,172000,+25.8,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:52:02,173000,+26.0,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:52:02,174000,+25.5,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:52:02,175000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:52:02,176000,+25.2,+102.5,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:52:02,177000,+25.7,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:52:02,178000,+25.5,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:52:02,179000,+25.2,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:52:02,180000,+25.4,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:52:02,181000,+25.4,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:52:02,182000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:52:02,183000,+25.2,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:52:02,184000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:52:02,185000,+25.5,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:52:02,186000,+25.5,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:52:02,187000,+25.5,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:52:02,188000,+25.3,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:52:02,189000,+25.8,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:52:02,190000,+26.0,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:52:02,191000,+26.0,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:52:02,192000,+25.5,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:52:02,193000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:52:02,194000,+26.1,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:52:02,195000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:52:02,196000,+25.4,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:52:02,197000,+25.2,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:52:02,198000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:52:02,199000,+25.4,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:52:02,200000,+25.2,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:52:02,201000,+25.4,+102.5,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
