ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,1ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:33:40
終了時刻,2015-10-05,14:33:45
トリガ時刻,2015-10-05,14:33:40
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
23,2015/10/05,14:33:40,022000,+25.3,+102.2,+60.16,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
24,2015/10/05,14:33:40,023000,+25.4,+102.2,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
25,2015/10/05,14:33:40,024000,+25.3,+102.4,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
26,2015/10/05,14:33:40,025000,+24.9,+102.2,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
27,2015/10/05,14:33:40,026000,+24.9,+102.3,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
28,2015/10/05,14:33:40,027000,+25.6,+102.5,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
29,2015/10/05,14:33:40,028000,+25.5,+102.4,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
30,2015/10/05,14:33:40,029000,+25.3,+102.2,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
31,2015/10/05,14:33:40,030000,+25.4,+102.3,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
32,2015/10/05,14:33:40,031000,+25.4,+102.6,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
33,2015/10/05,14:33:40,032000,+25.7,+102.4,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
34,2015/10/05,14:33:40,033000,+25.3,+102.3,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
35,2015/10/05,14:33:40,034000,+25.4,+102.4,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
36,2015/10/05,14:33:40,035000,+25.6,+102.5,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
37,2015/10/05,14:33:40,036000,+25.3,+102.4,+60.14,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
38,2015/10/05,14:33:40,037000,+25.4,+102.3,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
39,2015/10/05,14:33:40,038000,+25.7,+102.3,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
40,2015/10/05,14:33:40,039000,+25.2,+102.5,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
41,2015/10/05,14:33:40,040000,+25.2,+102.4,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
42,2015/10/05,14:33:40,041000,+25.3,+102.4,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
43,2015/10/05,14:33:40,042000,+25.6,+102.2,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
44,2015/10/05,14:33:40,043000,+25.0,+102.4,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
45,2015/10/05,14:33:40,044000,+25.5,+102.5,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
46,2015/10/05,14:33:40,045000,+25.2,+102.3,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
47,2015/10/05,14:33:40,046000,+26.0,+102.2,+60.13,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
48,2015/10/05,14:33:40,047000,+25.4,+102.3,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
49,2015/10/05,14:33:40,048000,+25.5,+102.4,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
50,2015/10/05,14:33:40,049000,+25.0,+102.3,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
51,2015/10/05,14:33:40,050000,+26.2,+102.4,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
52,2015/10/05,14:33:40,051000,+25.7,+102.3,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
53,2015/10/05,14:33:40,052000,+25.2,+102.4,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
54,2015/10/05,14:33:40,053000,+25.8,+102.4,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
55,2015/10/05,14:33:40,054000,+25.5,+102.5,+60.12,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
56,2015/10/05,14:33:40,055000,+25.5,+102.4,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
57,2015/10/05,14:33:40,056000,+25.4,+102.1,+60.11,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
58,2015/10/05,14:33:40,057000,+25.0,+102.3,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
59,2015/10/05,14:33:40,058000,+25.2,+102.6,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
60,2015/10/05,14:33:40,059000,+25.3,+102.2,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
61,2015/10/05,14:33:40,060000,+25.4,+102.2,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
62,2015/10/05,14:33:40,061000,+25.4,+102.3,+60.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
63,2015/10/05,14:33:40,062000,+25.4,+102.3,+60.10,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
64,2015/10/05,14:33:40,063000,+25.2,+102.5,+60.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
65,2015/10/05,14:33:40,064000,+25.4,+102.2,+60.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
66,2015/10/05,14:33:40,065000,+25.4,+102.5,+60.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
67,2015/10/05,14:33:40,066000,+25.7,+102.4,+60.08,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
68,2015/10/05,14:33:40,067000,+25.2,+102.2,+60.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
69,2015/10/05,14:33:40,068000,+25.6,+102.3,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
70,2015/10/05,14:33:40,069000,+25.9,+102.4,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
71,2015/10/05,14:33:40,070000,+25.7,+102.2,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
72,2015/10/05,14:33:40,071000,+25.1,+102.4,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
73,2015/10/05,14:33:40,072000,+25.7,+102.3,+60.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
74,2015/10/05,14:33:40,073000,+25.7,+102.4,+60.09,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
75,2015/10/05,14:33:40,074000,+25.7,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
76,2015/10/05,14:33:40,075000,+25.2,+102.4,+60.07,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
77,2015/10/05,14:33:40,076000,+25.4,+102.2,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
78,2015/10/05,14:33:40,077000,+25.5,+102.2,+60.06,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
79,2015/10/05,14:33:40,078000,+25.6,+102.2,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
80,2015/10/05,14:33:40,079000,+25.2,+102.2,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
81,2015/10/05,14:33:40,080000,+25.1,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
82,2015/10/05,14:33:40,081000,+25.3,+102.4,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
83,2015/10/05,14:33:40,082000,+25.4,+102.5,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
84,2015/10/05,14:33:40,083000,+25.3,+102.1,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
85,2015/10/05,14:33:40,084000,+25.1,+102.2,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
86,2015/10/05,14:33:40,085000,+25.5,+102.5,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
87,2015/10/05,14:33:40,086000,+25.3,+102.4,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
88,2015/10/05,14:33:40,087000,+25.8,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
89,2015/10/05,14:33:40,088000,+25.3,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
90,2015/10/05,14:33:40,089000,+25.8,+102.4,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
91,2015/10/05,14:33:40,090000,+25.5,+102.3,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
92,2015/10/05,14:33:40,091000,+26.0,+102.4,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
93,2015/10/05,14:33:40,092000,+25.8,+102.1,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
94,2015/10/05,14:33:40,093000,+25.5,+102.4,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
95,2015/10/05,14:33:40,094000,+25.3,+102.5,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
96,2015/10/05,14:33:40,095000,+25.3,+102.3,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
97,2015/10/05,14:33:40,096000,+25.9,+102.6,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
98,2015/10/05,14:33:40,097000,+25.5,+102.0,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
99,2015/10/05,14:33:40,098000,+25.4,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
100,2015/10/05,14:33:40,099000,+24.9,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
101,2015/10/05,14:33:40,100000,+25.7,+102.1,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
102,2015/10/05,14:33:40,101000,+25.3,+102.4,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
103,2015/10/05,14:33:40,102000,+25.1,+102.4,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
104,2015/10/05,14:33:40,103000,+25.3,+102.2,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
105,2015/10/05,14:33:40,104000,+25.4,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
106,2015/10/05,14:33:40,105000,+25.3,+102.2,+60.05,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
107,2015/10/05,14:33:40,106000,+25.5,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
108,2015/10/05,14:33:40,107000,+25.5,+102.3,+60.04,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
109,2015/10/05,14:33:40,108000,+25.6,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
110,2015/10/05,14:33:40,109000,+25.7,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
111,2015/10/05,14:33:40,110000,+25.6,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
112,2015/10/05,14:33:40,111000,+25.9,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
113,2015/10/05,14:33:40,112000,+25.6,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
114,2015/10/05,14:33:40,113000,+25.4,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
115,2015/10/05,14:33:40,114000,+25.6,+102.1,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
116,2015/10/05,14:33:40,115000,+25.5,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
117,2015/10/05,14:33:40,116000,+25.3,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
118,2015/10/05,14:33:40,117000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
119,2015/10/05,14:33:40,118000,+25.2,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
120,2015/10/05,14:33:40,119000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
121,2015/10/05,14:33:40,120000,+25.6,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
122,2015/10/05,14:33:40,121000,+25.1,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
123,2015/10/05,14:33:40,122000,+25.0,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
124,2015/10/05,14:33:40,123000,+25.2,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
125,2015/10/05,14:33:40,124000,+25.7,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
126,2015/10/05,14:33:40,125000,+24.8,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
127,2015/10/05,14:33:40,126000,+25.7,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
128,2015/10/05,14:33:40,127000,+25.5,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
129,2015/10/05,14:33:40,128000,+25.7,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
130,2015/10/05,14:33:40,129000,+25.5,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
131,2015/10/05,14:33:40,130000,+25.5,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
132,2015/10/05,14:33:40,131000,+26.0,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
133,2015/10/05,14:33:40,132000,+25.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
134,2015/10/05,14:33:40,133000,+25.4,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
135,2015/10/05,14:33:40,134000,+25.3,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
136,2015/10/05,14:33:40,135000,+25.6,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
137,2015/10/05,14:33:40,136000,+25.7,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
138,2015/10/05,14:33:40,137000,+25.4,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
139,2015/10/05,14:33:40,138000,+25.5,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
140,2015/10/05,14:33:40,139000,+25.4,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
141,2015/10/05,14:33:40,140000,+25.3,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
142,2015/10/05,14:33:40,141000,+25.2,+102.0,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
143,2015/10/05,14:33:40,142000,+25.6,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
144,2015/10/05,14:33:40,143000,+25.3,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
145,2015/10/05,14:33:40,144000,+25.2,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
146,2015/10/05,14:33:40,145000,+25.6,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
147,2015/10/05,14:33:40,146000,+25.7,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
148,2015/10/05,14:33:40,147000,+25.3,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
149,2015/10/05,14:33:40,148000,+25.4,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
150,2015/10/05,14:33:40,149000,+25.4,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
151,2015/10/05,14:33:40,150000,+26.1,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
152,2015/10/05,14:33:40,151000,+26.0,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
153,2015/10/05,14:33:40,152000,+25.3,+102.2,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
154,2015/10/05,14:33:40,153000,+25.3,+102.0,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
155,2015/10/05,14:33:40,154000,+25.6,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
156,2015/10/05,14:33:40,155000,+25.6,+102.5,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
157,2015/10/05,14:33:40,156000,+25.5,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
158,2015/10/05,14:33:40,157000,+25.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
159,2015/10/05,14:33:40,158000,+25.4,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
160,2015/10/05,14:33:40,159000,+25.2,+102.5,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
161,2015/10/05,14:33:40,160000,+25.2,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
162,2015/10/05,14:33:40,161000,+25.6,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
163,2015/10/05,14:33:40,162000,+25.2,+102.1,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
164,2015/10/05,14:33:40,163000,+25.4,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
165,2015/10/05,14:33:40,164000,+25.3,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
166,2015/10/05,14:33:40,165000,+25.6,+102.2,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
167,2015/10/05,14:33:40,166000,+25.6,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
168,2015/10/05,14:33:40,167000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
169,2015/10/05,14:33:40,168000,+25.8,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
170,2015/10/05,14:33:40,169000,+26.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
171,2015/10/05,14:33:40,170000,+25.7,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
172,2015/10/05,14:33:40,171000,+25.2,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
173,2015/10/05,14:33:40,172000,+26.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
174,2015/10/05,14:33:40,173000,+25.6,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
175,2015/10/05,14:33:40,174000,+25.6,+102.5,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
176,2015/10/05,14:33:40,175000,+25.4,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
177,2015/10/05,14:33:40,176000,+25.4,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
178,2015/10/05,14:33:40,177000,+25.5,+102.2,+60.03,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
179,2015/10/05,14:33:40,178000,+25.7,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
180,2015/10/05,14:33:40,179000,+25.2,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
181,2015/10/05,14:33:40,180000,+25.6,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
182,2015/10/05,14:33:40,181000,+25.3,+102.3,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
183,2015/10/05,14:33:40,182000,+25.2,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
184,2015/10/05,14:33:40,183000,+25.9,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
185,2015/10/05,14:33:40,184000,+25.2,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
186,2015/10/05,14:33:40,185000,+25.3,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
187,2015/10/05,14:33:40,186000,+25.0,+102.5,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
188,2015/10/05,14:33:40,187000,+25.9,+102.3,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
189,2015/10/05,14:33:40,188000,+25.7,+102.4,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
190,2015/10/05,14:33:40,189000,+25.5,+102.2,+59.99,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
191,2015/10/05,14:33:40,190000,+25.7,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
192,2015/10/05,14:33:40,191000,+25.3,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
193,2015/10/05,14:33:40,192000,+25.7,+102.4,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
194,2015/10/05,14:33:40,193000,+25.8,+102.3,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
195,2015/10/05,14:33:40,194000,+25.6,+102.4,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
196,2015/10/05,14:33:40,195000,+25.5,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
197,2015/10/05,14:33:40,196000,+26.0,+102.3,+60.02,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
198,2015/10/05,14:33:40,197000,+25.2,+102.4,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
199,2015/10/05,14:33:40,198000,+25.3,+102.3,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
200,2015/10/05,14:33:40,199000,+25.0,+102.2,+60.00,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
201,2015/10/05,14:33:40,200000,+25.6,+102.2,+59.98,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
202,2015/10/05,14:33:40,201000,+25.0,+102.4,+60.01,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
